date,country,country_code,bond_yield_10y
2017-08-14,Croatia,HR,2.835
2017-08-15,Croatia,HR,2.784
2017-08-16,Croatia,HR,2.784
2017-08-17,Croatia,HR,2.834
2017-08-18,Croatia,HR,2.835
2017-08-21,Croatia,HR,2.833
2017-08-22,Croatia,HR,2.834
2017-08-23,Croatia,HR,2.832
2017-08-24,Croatia,HR,2.831
2017-08-25,Croatia,HR,2.831
2017-08-28,Croatia,HR,2.832
2017-08-29,Croatia,HR,2.735
2017-08-30,Croatia,HR,2.735
2017-08-31,Croatia,HR,2.735
2017-09-01,Croatia,HR,2.735
2017-09-04,Croatia,HR,2.735
2017-09-05,Croatia,HR,2.735
2017-09-06,Croatia,HR,2.706
2017-09-07,Croatia,HR,2.695
2017-09-08,Croatia,HR,2.66
2017-09-11,Croatia,HR,2.649
2017-09-12,Croatia,HR,2.632
2017-09-13,Croatia,HR,2.632
2017-09-14,Croatia,HR,2.632
2017-09-15,Croatia,HR,2.622
2017-09-18,Croatia,HR,2.61
2017-09-19,Croatia,HR,2.588
2017-09-20,Croatia,HR,2.65
2017-09-21,Croatia,HR,2.538
2017-09-22,Croatia,HR,2.538
2017-09-25,Croatia,HR,2.538
2017-09-26,Croatia,HR,2.538
2017-09-27,Croatia,HR,2.573
2017-09-28,Croatia,HR,2.538
2017-09-29,Croatia,HR,2.538
2017-10-02,Croatia,HR,2.538
2017-10-03,Croatia,HR,2.57
2017-10-04,Croatia,HR,2.57
2017-10-05,Croatia,HR,2.566
2017-10-06,Croatia,HR,2.566
2017-10-08,Croatia,HR,2.559
2017-10-09,Croatia,HR,2.566
2017-10-10,Croatia,HR,2.564
2017-10-11,Croatia,HR,2.566
2017-10-12,Croatia,HR,2.562
2017-10-13,Croatia,HR,2.564
2017-10-16,Croatia,HR,2.563
2017-10-17,Croatia,HR,2.538
2017-10-18,Croatia,HR,2.538
2017-10-19,Croatia,HR,2.538
2017-10-20,Croatia,HR,2.538
2017-10-22,Croatia,HR,2.538
2017-10-23,Croatia,HR,2.538
2017-10-24,Croatia,HR,2.538
2017-10-25,Croatia,HR,2.538
2017-10-26,Croatia,HR,2.538
2017-10-27,Croatia,HR,2.538
2017-10-29,Croatia,HR,2.538
2017-10-30,Croatia,HR,2.521
2017-10-31,Croatia,HR,2.483
2017-11-01,Croatia,HR,2.483
2017-11-02,Croatia,HR,2.483
2017-11-03,Croatia,HR,2.483
2017-11-06,Croatia,HR,2.483
2017-11-07,Croatia,HR,2.483
2017-11-08,Croatia,HR,2.483
2017-11-09,Croatia,HR,2.494
2017-11-10,Croatia,HR,2.496
2017-11-13,Croatia,HR,2.496
2017-11-14,Croatia,HR,2.532
2017-11-15,Croatia,HR,2.533
2017-11-16,Croatia,HR,2.533
2017-11-17,Croatia,HR,2.522
2017-11-20,Croatia,HR,2.523
2017-11-21,Croatia,HR,2.521
2017-11-22,Croatia,HR,2.522
2017-11-23,Croatia,HR,2.521
2017-11-24,Croatia,HR,2.519
2017-11-27,Croatia,HR,2.519
2017-11-28,Croatia,HR,2.518
2017-11-29,Croatia,HR,2.519
2017-11-30,Croatia,HR,2.516
2017-12-01,Croatia,HR,2.435
2017-12-04,Croatia,HR,2.517
2017-12-05,Croatia,HR,2.386
2017-12-06,Croatia,HR,2.386
2017-12-07,Croatia,HR,2.386
2017-12-08,Croatia,HR,2.386
2017-12-11,Croatia,HR,2.363
2017-12-12,Croatia,HR,2.363
2017-12-13,Croatia,HR,2.336
2017-12-14,Croatia,HR,2.336
2017-12-15,Croatia,HR,2.336
2017-12-16,Croatia,HR,2.336
2017-12-18,Croatia,HR,2.336
2017-12-19,Croatia,HR,2.336
2017-12-20,Croatia,HR,2.336
2017-12-21,Croatia,HR,2.313
2017-12-22,Croatia,HR,2.313
2017-12-25,Croatia,HR,2.314
2017-12-26,Croatia,HR,2.314
2017-12-27,Croatia,HR,2.291
2017-12-28,Croatia,HR,2.291
2018-01-02,Croatia,HR,2.291
2018-01-03,Croatia,HR,2.291
2018-01-04,Croatia,HR,2.291
2018-01-08,Croatia,HR,2.241
2018-01-10,Croatia,HR,2.216
2018-01-11,Croatia,HR,2.216
2018-01-12,Croatia,HR,2.216
2018-01-15,Croatia,HR,2.216
2018-01-16,Croatia,HR,2.265
2018-01-17,Croatia,HR,2.266
2018-01-18,Croatia,HR,2.263
2018-01-19,Croatia,HR,2.139
2018-01-22,Croatia,HR,2.089
2018-01-23,Croatia,HR,2.089
2018-01-24,Croatia,HR,2.089
2018-01-25,Croatia,HR,2.089
2018-01-26,Croatia,HR,2.089
2018-01-29,Croatia,HR,2.089
2018-01-30,Croatia,HR,2.089
2018-01-31,Croatia,HR,2.089
2018-02-01,Croatia,HR,2.089
2018-02-02,Croatia,HR,2.089
2018-02-05,Croatia,HR,2.089
2018-02-06,Croatia,HR,2.089
2018-02-07,Croatia,HR,2.089
2018-02-08,Croatia,HR,2.092
2018-02-09,Croatia,HR,2.094
2018-02-12,Croatia,HR,2.091
2018-02-13,Croatia,HR,2.093
2018-02-14,Croatia,HR,2.09
2018-02-15,Croatia,HR,2.088
2018-02-16,Croatia,HR,2.088
2018-02-18,Croatia,HR,2.088
2018-02-19,Croatia,HR,2.087
2018-02-20,Croatia,HR,2.087
2018-02-21,Croatia,HR,2.087
2018-02-22,Croatia,HR,2.085
2018-02-23,Croatia,HR,2.084
2018-02-26,Croatia,HR,2.083
2018-02-27,Croatia,HR,2.083
2018-02-28,Croatia,HR,2.082
2018-03-01,Croatia,HR,2.083
2018-03-02,Croatia,HR,2.08
2018-03-05,Croatia,HR,2.081
2018-03-06,Croatia,HR,2.08
2018-03-07,Croatia,HR,2.363
2018-03-08,Croatia,HR,2.363
2018-03-09,Croatia,HR,2.363
2018-03-12,Croatia,HR,2.363
2018-03-13,Croatia,HR,2.362
2018-03-14,Croatia,HR,2.263
2018-03-15,Croatia,HR,2.262
2018-03-16,Croatia,HR,2.262
2018-03-19,Croatia,HR,2.262
2018-03-20,Croatia,HR,2.262
2018-03-21,Croatia,HR,2.262
2018-03-22,Croatia,HR,2.261
2018-03-23,Croatia,HR,2.261
2018-03-26,Croatia,HR,2.307
2018-03-27,Croatia,HR,2.237
2018-03-28,Croatia,HR,2.237
2018-03-29,Croatia,HR,2.238
2018-03-30,Croatia,HR,2.306
2018-04-03,Croatia,HR,2.238
2018-04-04,Croatia,HR,2.238
2018-04-05,Croatia,HR,2.237
2018-04-06,Croatia,HR,2.237
2018-04-09,Croatia,HR,2.237
2018-04-10,Croatia,HR,2.237
2018-04-11,Croatia,HR,2.237
2018-04-12,Croatia,HR,2.226
2018-04-13,Croatia,HR,2.226
2018-04-16,Croatia,HR,2.236
2018-04-17,Croatia,HR,2.236
2018-04-18,Croatia,HR,2.235
2018-04-19,Croatia,HR,2.235
2018-04-20,Croatia,HR,2.235
2018-04-23,Croatia,HR,2.235
2018-04-24,Croatia,HR,2.234
2018-04-25,Croatia,HR,2.234
2018-04-26,Croatia,HR,2.234
2018-04-27,Croatia,HR,2.234
2018-04-30,Croatia,HR,2.233
2018-05-01,Croatia,HR,2.233
2018-05-02,Croatia,HR,2.233
2018-05-03,Croatia,HR,2.233
2018-05-04,Croatia,HR,2.233
2018-05-07,Croatia,HR,2.232
2018-05-08,Croatia,HR,2.232
2018-05-09,Croatia,HR,2.232
2018-05-10,Croatia,HR,2.232
2018-05-11,Croatia,HR,2.187
2018-05-14,Croatia,HR,2.187
2018-05-15,Croatia,HR,2.187
2018-05-16,Croatia,HR,2.187
2018-05-17,Croatia,HR,2.186
2018-05-18,Croatia,HR,2.186
2018-05-19,Croatia,HR,2.186
2018-05-20,Croatia,HR,2.232
2018-05-21,Croatia,HR,2.186
2018-05-22,Croatia,HR,2.185
2018-05-23,Croatia,HR,2.185
2018-05-24,Croatia,HR,2.185
2018-05-25,Croatia,HR,2.232
2018-05-28,Croatia,HR,2.232
2018-05-29,Croatia,HR,2.237
2018-05-30,Croatia,HR,2.298
2018-05-31,Croatia,HR,2.237
2018-06-01,Croatia,HR,2.238
2018-06-04,Croatia,HR,2.183
2018-06-05,Croatia,HR,2.183
2018-06-06,Croatia,HR,2.183
2018-06-07,Croatia,HR,2.182
2018-06-08,Croatia,HR,2.182
2018-06-11,Croatia,HR,2.182
2018-06-12,Croatia,HR,2.182
2018-06-13,Croatia,HR,2.182
2018-06-14,Croatia,HR,2.181
2018-06-15,Croatia,HR,2.181
2018-06-18,Croatia,HR,2.181
2018-06-19,Croatia,HR,2.181
2018-06-20,Croatia,HR,2.18
2018-06-21,Croatia,HR,2.18
2018-06-22,Croatia,HR,2.266
2018-06-25,Croatia,HR,2.266
2018-06-26,Croatia,HR,2.18
2018-06-27,Croatia,HR,2.179
2018-06-28,Croatia,HR,2.179
2018-06-29,Croatia,HR,2.179
2018-07-02,Croatia,HR,2.178
2018-07-03,Croatia,HR,2.178
2018-07-04,Croatia,HR,2.178
2018-07-05,Croatia,HR,2.178
2018-07-06,Croatia,HR,2.177
2018-07-09,Croatia,HR,2.177
2018-07-10,Croatia,HR,2.177
2018-07-11,Croatia,HR,2.177
2018-07-12,Croatia,HR,2.176
2018-07-13,Croatia,HR,2.176
2018-07-16,Croatia,HR,2.176
2018-07-17,Croatia,HR,2.176
2018-07-18,Croatia,HR,2.176
2018-07-19,Croatia,HR,2.175
2018-07-20,Croatia,HR,2.175
2018-07-23,Croatia,HR,2.175
2018-07-24,Croatia,HR,2.175
2018-07-25,Croatia,HR,2.174
2018-07-26,Croatia,HR,2.29
2018-07-27,Croatia,HR,2.174
2018-07-30,Croatia,HR,2.174
2018-07-31,Croatia,HR,2.174
2018-08-01,Croatia,HR,2.173
2018-08-02,Croatia,HR,2.173
2018-08-03,Croatia,HR,2.173
2018-08-06,Croatia,HR,2.172
2018-08-07,Croatia,HR,2.172
2018-08-08,Croatia,HR,2.172
2018-08-09,Croatia,HR,2.171
2018-08-10,Croatia,HR,2.171
2018-08-13,Croatia,HR,2.171
2018-08-14,Croatia,HR,2.171
2018-08-15,Croatia,HR,2.283
2018-08-16,Croatia,HR,2.17
2018-08-17,Croatia,HR,2.283
2018-08-20,Croatia,HR,2.286
2018-08-21,Croatia,HR,2.286
2018-08-22,Croatia,HR,2.286
2018-08-23,Croatia,HR,2.283
2018-08-24,Croatia,HR,2.283
2018-08-27,Croatia,HR,2.283
2018-08-28,Croatia,HR,2.283
2018-08-29,Croatia,HR,2.283
2018-08-30,Croatia,HR,2.285
2018-08-31,Croatia,HR,2.283
2018-09-03,Croatia,HR,2.284
2018-09-04,Croatia,HR,2.167
2018-09-05,Croatia,HR,2.167
2018-09-06,Croatia,HR,2.166
2018-09-07,Croatia,HR,2.166
2018-09-10,Croatia,HR,2.166
2018-09-11,Croatia,HR,2.166
2018-09-12,Croatia,HR,2.166
2018-09-13,Croatia,HR,2.165
2018-09-14,Croatia,HR,2.233
2018-09-16,Croatia,HR,2.166
2018-09-17,Croatia,HR,2.165
2018-09-18,Croatia,HR,2.165
2018-09-19,Croatia,HR,2.164
2018-09-20,Croatia,HR,2.164
2018-09-21,Croatia,HR,2.164
2018-09-24,Croatia,HR,2.138
2018-09-25,Croatia,HR,2.138
2018-09-26,Croatia,HR,2.138
2018-09-27,Croatia,HR,2.163
2018-09-28,Croatia,HR,2.162
2018-10-01,Croatia,HR,2.162
2018-10-02,Croatia,HR,2.162
2018-10-03,Croatia,HR,2.162
2018-10-04,Croatia,HR,2.161
2018-10-05,Croatia,HR,2.161
2018-10-08,Croatia,HR,2.138
2018-10-09,Croatia,HR,2.161
2018-10-10,Croatia,HR,2.161
2018-10-11,Croatia,HR,2.16
2018-10-12,Croatia,HR,2.16
2018-10-15,Croatia,HR,2.16
2018-10-16,Croatia,HR,2.159
2018-10-17,Croatia,HR,2.159
2018-10-18,Croatia,HR,2.159
2018-10-19,Croatia,HR,2.159
2018-10-22,Croatia,HR,2.158
2018-10-23,Croatia,HR,2.158
2018-10-24,Croatia,HR,2.158
2018-10-25,Croatia,HR,2.158
2018-10-26,Croatia,HR,2.157
2018-10-27,Croatia,HR,2.157
2018-10-29,Croatia,HR,2.138
2018-10-30,Croatia,HR,2.157
2018-10-31,Croatia,HR,2.156
2018-11-01,Croatia,HR,2.138
2018-11-02,Croatia,HR,2.138
2018-11-05,Croatia,HR,2.138
2018-11-06,Croatia,HR,2.156
2018-11-07,Croatia,HR,2.155
2018-11-08,Croatia,HR,2.155
2018-11-09,Croatia,HR,2.155
2018-11-12,Croatia,HR,2.138
2018-11-13,Croatia,HR,2.154
2018-11-14,Croatia,HR,2.154
2018-11-15,Croatia,HR,2.154
2018-11-16,Croatia,HR,2.153
2018-11-19,Croatia,HR,2.153
2018-11-20,Croatia,HR,2.153
2018-11-21,Croatia,HR,2.153
2018-11-22,Croatia,HR,2.152
2018-11-23,Croatia,HR,2.152
2018-11-26,Croatia,HR,2.152
2018-11-27,Croatia,HR,2.152
2018-11-28,Croatia,HR,2.152
2018-11-29,Croatia,HR,2.151
2018-11-30,Croatia,HR,2.138
2018-12-02,Croatia,HR,2.151
2018-12-03,Croatia,HR,2.151
2018-12-04,Croatia,HR,2.138
2018-12-05,Croatia,HR,2.138
2018-12-06,Croatia,HR,2.138
2018-12-07,Croatia,HR,2.138
2018-12-10,Croatia,HR,2.138
2018-12-11,Croatia,HR,2.132
2018-12-12,Croatia,HR,2.132
2018-12-13,Croatia,HR,2.132
2018-12-14,Croatia,HR,2.132
2018-12-17,Croatia,HR,2.132
2018-12-18,Croatia,HR,2.109
2018-12-19,Croatia,HR,2.079
2018-12-20,Croatia,HR,2.079
2018-12-21,Croatia,HR,2.079
2018-12-24,Croatia,HR,2.079
2018-12-25,Croatia,HR,2.08
2018-12-26,Croatia,HR,2.08
2018-12-27,Croatia,HR,2.093
2018-12-28,Croatia,HR,2.092
2018-12-29,Croatia,HR,2.092
2018-12-30,Croatia,HR,2.092
2018-12-31,Croatia,HR,2.085
2019-01-01,Croatia,HR,2.086
2019-01-02,Croatia,HR,2.085
2019-01-03,Croatia,HR,2.085
2019-01-04,Croatia,HR,2.085
2019-01-07,Croatia,HR,2.085
2019-01-08,Croatia,HR,2.085
2019-01-09,Croatia,HR,2.085
2019-01-10,Croatia,HR,2.085
2019-01-11,Croatia,HR,2.085
2019-01-14,Croatia,HR,2.085
2019-01-15,Croatia,HR,2.085
2019-01-16,Croatia,HR,2.085
2019-01-17,Croatia,HR,2.085
2019-01-18,Croatia,HR,2.142
2019-01-21,Croatia,HR,2.141
2019-01-22,Croatia,HR,2.141
2019-01-23,Croatia,HR,2.141
2019-01-24,Croatia,HR,2.141
2019-01-25,Croatia,HR,2.14
2019-01-28,Croatia,HR,2.14
2019-01-29,Croatia,HR,2.14
2019-01-30,Croatia,HR,2.14
2019-01-31,Croatia,HR,2.139
2019-02-01,Croatia,HR,2.139
2019-02-04,Croatia,HR,2.139
2019-02-05,Croatia,HR,2.139
2019-02-06,Croatia,HR,2.059
2019-02-07,Croatia,HR,2.058
2019-02-08,Croatia,HR,2.058
2019-02-11,Croatia,HR,2.051
2019-02-12,Croatia,HR,2.049
2019-02-13,Croatia,HR,2.054
2019-02-14,Croatia,HR,2.053
2019-02-15,Croatia,HR,2.053
2019-02-18,Croatia,HR,2.047
2019-02-19,Croatia,HR,2.049
2019-02-20,Croatia,HR,2.05
2019-02-21,Croatia,HR,2.052
2019-02-22,Croatia,HR,2.052
2019-02-25,Croatia,HR,2.042
2019-02-26,Croatia,HR,2.042
2019-02-27,Croatia,HR,2.041
2019-02-28,Croatia,HR,2.032
2019-03-01,Croatia,HR,2.032
2019-03-04,Croatia,HR,2.026
2019-03-05,Croatia,HR,2.02
2019-03-06,Croatia,HR,2.011
2019-03-07,Croatia,HR,2.003
2019-03-08,Croatia,HR,1.998
2019-03-11,Croatia,HR,1.977
2019-03-12,Croatia,HR,1.975
2019-03-13,Croatia,HR,1.956
2019-03-14,Croatia,HR,1.934
2019-03-15,Croatia,HR,1.932
2019-03-18,Croatia,HR,1.917
2019-03-19,Croatia,HR,1.857
2019-03-20,Croatia,HR,1.857
2019-03-21,Croatia,HR,1.879
2019-03-22,Croatia,HR,1.792
2019-03-25,Croatia,HR,1.804
2019-03-26,Croatia,HR,1.791
2019-03-27,Croatia,HR,1.757
2019-03-28,Croatia,HR,1.747
2019-03-29,Croatia,HR,1.726
2019-04-01,Croatia,HR,1.717
2019-04-02,Croatia,HR,1.715
2019-04-03,Croatia,HR,1.714
2019-04-04,Croatia,HR,1.712
2019-04-05,Croatia,HR,1.707
2019-04-08,Croatia,HR,1.706
2019-04-09,Croatia,HR,1.694
2019-04-10,Croatia,HR,1.676
2019-04-11,Croatia,HR,1.676
2019-04-12,Croatia,HR,1.868
2019-04-15,Croatia,HR,1.871
2019-04-16,Croatia,HR,1.868
2019-04-17,Croatia,HR,1.862
2019-04-18,Croatia,HR,1.855
2019-04-19,Croatia,HR,1.852
2019-04-22,Croatia,HR,1.825
2019-04-23,Croatia,HR,1.844
2019-04-24,Croatia,HR,1.836
2019-04-25,Croatia,HR,1.82
2019-04-26,Croatia,HR,1.812
2019-04-29,Croatia,HR,1.808
2019-04-30,Croatia,HR,1.802
2019-05-01,Croatia,HR,1.802
2019-05-02,Croatia,HR,1.795
2019-05-03,Croatia,HR,1.795
2019-05-06,Croatia,HR,1.793
2019-05-07,Croatia,HR,1.791
2019-05-08,Croatia,HR,1.783
2019-05-09,Croatia,HR,1.781
2019-05-10,Croatia,HR,1.78
2019-05-13,Croatia,HR,1.781
2019-05-14,Croatia,HR,1.778
2019-05-15,Croatia,HR,1.778
2019-05-16,Croatia,HR,1.772
2019-05-17,Croatia,HR,1.772
2019-05-20,Croatia,HR,1.851
2019-05-21,Croatia,HR,1.741
2019-05-22,Croatia,HR,1.741
2019-05-23,Croatia,HR,1.72
2019-05-24,Croatia,HR,1.72
2019-05-27,Croatia,HR,1.715
2019-05-28,Croatia,HR,1.708
2019-05-29,Croatia,HR,1.717
2019-05-30,Croatia,HR,1.714
2019-05-31,Croatia,HR,1.713
2019-06-03,Croatia,HR,1.723
2019-06-04,Croatia,HR,1.702
2019-06-05,Croatia,HR,1.689
2019-06-06,Croatia,HR,1.653
2019-06-07,Croatia,HR,1.634
2019-06-10,Croatia,HR,1.481
2019-06-11,Croatia,HR,1.513
2019-06-12,Croatia,HR,1.497
2019-06-13,Croatia,HR,1.329
2019-06-14,Croatia,HR,1.336
2019-06-17,Croatia,HR,1.334
2019-06-18,Croatia,HR,1.313
2019-06-19,Croatia,HR,1.302
2019-06-20,Croatia,HR,1.246
2019-06-21,Croatia,HR,1.267
2019-06-24,Croatia,HR,1.271
2019-06-25,Croatia,HR,1.246
2019-06-26,Croatia,HR,1.258
2019-06-27,Croatia,HR,1.255
2019-06-28,Croatia,HR,1.253
2019-07-01,Croatia,HR,1.243
2019-07-02,Croatia,HR,1.239
2019-07-03,Croatia,HR,1.238
2019-07-04,Croatia,HR,1.238
2019-07-05,Croatia,HR,1.237
2019-07-06,Croatia,HR,1.237
2019-07-07,Croatia,HR,1.237
2019-07-08,Croatia,HR,1.237
2019-07-09,Croatia,HR,1.237
2019-07-10,Croatia,HR,1.237
2019-07-11,Croatia,HR,1.236
2019-07-12,Croatia,HR,1.235
2019-07-13,Croatia,HR,1.235
2019-07-15,Croatia,HR,1.235
2019-07-16,Croatia,HR,1.101
2019-07-17,Croatia,HR,1.127
2019-07-18,Croatia,HR,1.133
2019-07-19,Croatia,HR,1.133
2019-07-22,Croatia,HR,1.131
2019-07-23,Croatia,HR,1.124
2019-07-24,Croatia,HR,1.132
2019-07-25,Croatia,HR,1.103
2019-07-26,Croatia,HR,1.094
2019-07-27,Croatia,HR,1.094
2019-07-29,Croatia,HR,1.096
2019-07-30,Croatia,HR,1.13
2019-07-31,Croatia,HR,1.13
2019-08-01,Croatia,HR,1.046
2019-08-02,Croatia,HR,1.045
2019-08-03,Croatia,HR,1.095
2019-08-05,Croatia,HR,1.047
2019-08-06,Croatia,HR,1.047
2019-08-07,Croatia,HR,1.014
2019-08-08,Croatia,HR,1.013
2019-08-09,Croatia,HR,1.043
2019-08-12,Croatia,HR,1.009
2019-08-13,Croatia,HR,0.98
2019-08-14,Croatia,HR,0.979
2019-08-15,Croatia,HR,1.01
2019-08-16,Croatia,HR,0.977
2019-08-19,Croatia,HR,1.011
2019-08-20,Croatia,HR,1.01
2019-08-21,Croatia,HR,0.836
2019-08-22,Croatia,HR,0.807
2019-08-23,Croatia,HR,0.793
2019-08-26,Croatia,HR,0.723
2019-08-27,Croatia,HR,0.734
2019-08-28,Croatia,HR,0.715
2019-08-29,Croatia,HR,0.709
2019-08-30,Croatia,HR,0.649
2019-09-02,Croatia,HR,0.635
2019-09-03,Croatia,HR,0.627
2019-09-04,Croatia,HR,0.622
2019-09-05,Croatia,HR,0.604
2019-09-06,Croatia,HR,0.604
2019-09-07,Croatia,HR,0.604
2019-09-08,Croatia,HR,0.604
2019-09-09,Croatia,HR,0.599
2019-09-10,Croatia,HR,0.591
2019-09-11,Croatia,HR,0.579
2019-09-12,Croatia,HR,0.576
2019-09-13,Croatia,HR,0.569
2019-09-14,Croatia,HR,0.569
2019-09-16,Croatia,HR,0.568
2019-09-17,Croatia,HR,0.568
2019-09-18,Croatia,HR,0.567
2019-09-19,Croatia,HR,0.566
2019-09-20,Croatia,HR,0.566
2019-09-21,Croatia,HR,0.566
2019-09-23,Croatia,HR,0.565
2019-09-24,Croatia,HR,0.568
2019-09-25,Croatia,HR,0.567
2019-09-26,Croatia,HR,0.522
2019-09-27,Croatia,HR,0.551
2019-09-30,Croatia,HR,0.55
2019-10-01,Croatia,HR,0.553
2019-10-02,Croatia,HR,0.552
2019-10-03,Croatia,HR,0.551
2019-10-04,Croatia,HR,0.551
2019-10-07,Croatia,HR,0.552
2019-10-08,Croatia,HR,0.551
2019-10-09,Croatia,HR,0.55
2019-10-10,Croatia,HR,0.526
2019-10-11,Croatia,HR,0.518
2019-10-12,Croatia,HR,0.518
2019-10-13,Croatia,HR,0.518
2019-10-14,Croatia,HR,0.517
2019-10-15,Croatia,HR,0.517
2019-10-16,Croatia,HR,0.515
2019-10-17,Croatia,HR,0.516
2019-10-18,Croatia,HR,0.515
2019-10-21,Croatia,HR,0.515
2019-10-22,Croatia,HR,0.515
2019-10-23,Croatia,HR,0.515
2019-10-24,Croatia,HR,0.513
2019-10-25,Croatia,HR,0.511
2019-10-28,Croatia,HR,0.511
2019-10-29,Croatia,HR,0.526
2019-10-30,Croatia,HR,0.529
2019-10-31,Croatia,HR,0.53
2019-11-01,Croatia,HR,0.5
2019-11-04,Croatia,HR,0.531
2019-11-05,Croatia,HR,0.534
2019-11-06,Croatia,HR,0.535
2019-11-07,Croatia,HR,0.533
2019-11-08,Croatia,HR,0.505
2019-11-11,Croatia,HR,0.545
2019-11-12,Croatia,HR,0.558
2019-11-13,Croatia,HR,0.613
2019-11-14,Croatia,HR,0.612
2019-11-15,Croatia,HR,0.728
2019-11-18,Croatia,HR,0.669
2019-11-19,Croatia,HR,0.67
2019-11-20,Croatia,HR,0.669
2019-11-21,Croatia,HR,0.66
2019-11-22,Croatia,HR,0.659
2019-11-25,Croatia,HR,0.661
2019-11-26,Croatia,HR,0.658
2019-11-27,Croatia,HR,0.652
2019-11-28,Croatia,HR,0.723
2019-11-29,Croatia,HR,0.723
2019-12-02,Croatia,HR,0.723
2019-12-03,Croatia,HR,0.723
2019-12-04,Croatia,HR,0.641
2019-12-05,Croatia,HR,0.639
2019-12-06,Croatia,HR,0.638
2019-12-09,Croatia,HR,0.638
2019-12-10,Croatia,HR,0.643
2019-12-11,Croatia,HR,0.646
2019-12-12,Croatia,HR,0.642
2019-12-13,Croatia,HR,0.663
2019-12-16,Croatia,HR,0.662
2019-12-17,Croatia,HR,0.666
2019-12-18,Croatia,HR,0.665
2019-12-19,Croatia,HR,0.666
2019-12-20,Croatia,HR,0.663
2019-12-23,Croatia,HR,0.662
2019-12-24,Croatia,HR,0.617
2019-12-27,Croatia,HR,0.66
2019-12-28,Croatia,HR,0.613
2019-12-29,Croatia,HR,0.613
2019-12-30,Croatia,HR,0.659
2019-12-31,Croatia,HR,0.623
2020-01-01,Croatia,HR,0.66
2020-01-02,Croatia,HR,0.658
2020-01-03,Croatia,HR,0.657
2020-01-04,Croatia,HR,0.609
2020-01-05,Croatia,HR,0.609
2020-01-06,Croatia,HR,0.659
2020-01-07,Croatia,HR,0.659
2020-01-08,Croatia,HR,0.656
2020-01-09,Croatia,HR,0.655
2020-01-10,Croatia,HR,0.647
2020-01-11,Croatia,HR,0.599
2020-01-12,Croatia,HR,0.599
2020-01-13,Croatia,HR,0.647
2020-01-14,Croatia,HR,0.642
2020-01-15,Croatia,HR,0.639
2020-01-16,Croatia,HR,0.637
2020-01-17,Croatia,HR,0.637
2020-01-20,Croatia,HR,0.638
2020-01-21,Croatia,HR,0.64
2020-01-22,Croatia,HR,0.641
2020-01-23,Croatia,HR,0.64
2020-01-24,Croatia,HR,0.64
2020-01-27,Croatia,HR,0.64
2020-01-28,Croatia,HR,0.639
2020-01-29,Croatia,HR,0.639
2020-01-30,Croatia,HR,0.637
2020-01-31,Croatia,HR,0.637
2020-02-01,Croatia,HR,0.591
2020-02-03,Croatia,HR,0.637
2020-02-04,Croatia,HR,0.636
2020-02-05,Croatia,HR,0.636
2020-02-06,Croatia,HR,0.634
2020-02-07,Croatia,HR,0.634
2020-02-10,Croatia,HR,0.633
2020-02-11,Croatia,HR,0.631
2020-02-12,Croatia,HR,0.629
2020-02-13,Croatia,HR,0.632
2020-02-14,Croatia,HR,0.634
2020-02-17,Croatia,HR,0.633
2020-02-18,Croatia,HR,0.633
2020-02-19,Croatia,HR,0.637
2020-02-20,Croatia,HR,0.623
2020-02-21,Croatia,HR,0.621
2020-02-22,Croatia,HR,0.576
2020-02-24,Croatia,HR,0.621
2020-02-25,Croatia,HR,0.617
2020-02-26,Croatia,HR,0.603
2020-02-27,Croatia,HR,0.602
2020-02-28,Croatia,HR,0.641
2020-03-02,Croatia,HR,0.641
2020-03-03,Croatia,HR,0.668
2020-03-04,Croatia,HR,0.668
2020-03-05,Croatia,HR,0.665
2020-03-06,Croatia,HR,0.654
2020-03-09,Croatia,HR,0.651
2020-03-10,Croatia,HR,0.665
2020-03-11,Croatia,HR,0.711
2020-03-12,Croatia,HR,0.769
2020-03-13,Croatia,HR,0.943
2020-03-16,Croatia,HR,0.96
2020-03-17,Croatia,HR,1.008
2020-03-18,Croatia,HR,0.999
2020-03-19,Croatia,HR,1.198
2020-03-20,Croatia,HR,1.198
2020-03-23,Croatia,HR,1.252
2020-03-24,Croatia,HR,1.252
2020-03-25,Croatia,HR,1.252
2020-03-26,Croatia,HR,1.252
2020-03-27,Croatia,HR,1.252
2020-03-30,Croatia,HR,1.252
2020-03-31,Croatia,HR,1.252
2020-04-01,Croatia,HR,1.252
2020-04-02,Croatia,HR,1.252
2020-04-03,Croatia,HR,1.248
2020-04-06,Croatia,HR,1.248
2020-04-07,Croatia,HR,1.248
2020-04-08,Croatia,HR,1.248
2020-04-09,Croatia,HR,1.249
2020-04-10,Croatia,HR,1.198
2020-04-13,Croatia,HR,1.198
2020-04-14,Croatia,HR,1.249
2020-04-15,Croatia,HR,1.249
2020-04-16,Croatia,HR,1.249
2020-04-17,Croatia,HR,1.249
2020-04-20,Croatia,HR,1.249
2020-04-21,Croatia,HR,1.249
2020-04-22,Croatia,HR,1.249
2020-04-23,Croatia,HR,1.249
2020-04-24,Croatia,HR,1.249
2020-04-27,Croatia,HR,1.249
2020-04-28,Croatia,HR,1.249
2020-04-29,Croatia,HR,1.249
2020-04-30,Croatia,HR,1.249
2020-05-01,Croatia,HR,1.198
2020-05-04,Croatia,HR,1.302
